Date,Temperature,Precipitation,GlacierRunoff
2036-09-01,4.148468485,12.69897564,141.33
2036-10-01,-0.365560809,16.01113655,69.16
2036-11-01,-7.123541617,21.56497141,2.66
2036-12-01,-15.05873169,19.19833435,0
2037-01-01,-20.74895115,15.85859752,0
2037-02-01,-21.76953509,19.89721499,0
2037-03-01,-19.8871474,29.5935364,0
2037-04-01,-14.02076192,39.03521544,0
2037-05-01,-9.8168064,49.63426599,0
2037-06-01,-4.771923861,39.49367929,7.84
2037-07-01,1.328851771,20.55953427,77.87
2037-08-01,5.191317242,19.48589042,154.51
2037-09-01,4.801254541,14.94624278,154.86
2037-10-01,0.143874216,13.87763639,68.6
2037-11-01,-6.960978319,22.87231912,3.64
2037-12-01,-15.67135424,16.45162156,0
2038-01-01,-20.24688406,19.0472503,0
2038-02-01,-22.9855442,20.04309972,0
2038-03-01,-20.27388253,23.48185983,0
2038-04-01,-14.63048851,44.15754797,0
2038-05-01,-9.187234628,38.18118371,0
2038-06-01,-4.048576221,37.9035826,21.34
2038-07-01,1.438325953,23.308356,74.78
2038-08-01,5.115703986,13.51593142,150.53
2038-09-01,4.683399424,15.40249678,147.25
2038-10-01,0.088687654,16.17049454,62.97
2038-11-01,-7.046368046,17.143961,4.12
2038-12-01,-14.68016554,23.45129973,0
2039-01-01,-21.33503332,19.03316448,0
2039-02-01,-22.81801164,18.12635975,0
2039-03-01,-19.61483501,27.12289742,0
2039-04-01,-15.42799381,38.40829314,0
2039-05-01,-8.914513946,48.56732941,0.13
2039-06-01,-3.245990992,38.85744654,23.04
2039-07-01,1.159664816,26.39867276,88.94
2039-08-01,5.115899152,20.04898159,157.43
2039-09-01,4.54903521,15.29813799,154.82
2039-10-01,-0.711420433,18.97798543,57
2039-11-01,-6.892994729,18.23146555,1.8
2039-12-01,-14.11830773,23.21051403,0
2040-01-01,-19.6017495,25.83655205,0
2040-02-01,-22.41967609,20.92056724,0
2040-03-01,-20.57177522,30.19282963,0
2040-04-01,-14.38651568,41.71426356,0
2040-05-01,-9.781162268,49.58605039,0
2040-06-01,-3.96209352,40.58507332,20.55
2040-07-01,1.148400551,26.76999563,89.97
2040-08-01,5.041940828,21.7047815,151.24
2040-09-01,4.271941558,18.18292381,145.18
2040-10-01,0.035867834,17.44486382,67.28
2040-11-01,-6.687998664,20.91096336,5.5
2040-12-01,-14.55339876,22.2769739,0
2041-01-01,-20.77163322,20.25599963,0
2041-02-01,-21.75686798,23.74832975,0
2041-03-01,-20.18514342,35.12153159,0
2041-04-01,-15.19645179,46.15175688,0
2041-05-01,-9.289003587,45.96423113,0
2041-06-01,-4.238839492,32.39039071,7.35
2041-07-01,1.383140826,23.27217444,87.7
2041-08-01,5.495380115,17.69986623,162.01
2041-09-01,5.231943682,11.37979826,159.28
2041-10-01,0.181484236,12.02181287,76.7
2041-11-01,-6.472359824,15.07823519,3.32
2041-12-01,-13.29429385,21.12784159,0
2042-01-01,-20.93262043,18.00620714,0
2042-02-01,-22.32508557,18.57906325,0
2042-03-01,-19.46707141,35.28989838,0
2042-04-01,-14.24740145,39.12541836,0
2042-05-01,-8.005221261,38.24595974,0.05
2042-06-01,-3.328778789,36.78928034,9.59
2042-07-01,1.29033823,23.84378756,85.47
2042-08-01,5.277331652,17.29155181,156.13
2042-09-01,5.014092439,9.780972055,157.14
2042-10-01,0.127181067,17.69786605,81.38
2042-11-01,-7.076317711,19.00178373,3.06
2042-12-01,-13.99403805,21.16140555,0
2043-01-01,-20.12560177,20.32846927,0
2043-02-01,-21.52109637,27.56528976,0
2043-03-01,-20.54320297,27.11871424,0
2043-04-01,-13.88061458,36.50484845,0
2043-05-01,-8.513163424,44.11198534,0.01
2043-06-01,-3.767750846,40.48535345,10.36
2043-07-01,0.728586116,27.44562274,80.14
2043-08-01,5.049421207,16.36498316,151.27
2043-09-01,5.066885341,10.00492935,158.78
2043-10-01,0.038471581,17.38306797,73.59
2043-11-01,-6.25158565,17.23991224,3.71
2043-12-01,-14.22724011,20.66391634,0
2044-01-01,-19.99115893,20.25030096,0
2044-02-01,-22.4853941,20.30652678,0
2044-03-01,-19.533674,24.31325025,0
2044-04-01,-13.77048821,44.22201683,0
2044-05-01,-8.40680905,51.64255661,0.03
2044-06-01,-3.703456825,39.25490841,8.45
2044-07-01,1.053329313,30.21150713,80.29
2044-08-01,4.963337131,20.3069684,145.3
2044-09-01,5.155902935,16.42565139,167.16
2044-10-01,-0.13004105,16.11235147,61.66
2044-11-01,-6.823909175,25.42519113,4.42
2044-12-01,-14.45655415,11.78826173,0
2045-01-01,-19.43708556,23.77259925,0
2045-02-01,-21.2458127,22.74020189,0
2045-03-01,-19.31666429,33.24950964,0
2045-04-01,-14.45554864,43.17694046,0
2045-05-01,-8.704554391,44.89247923,0.01
2045-06-01,-3.362924322,36.04101551,28.71
2045-07-01,1.878041771,18.49263427,79.54
2045-08-01,5.572655962,19.50438994,159.44
2045-09-01,5.326349365,10.41211663,164.71
2045-10-01,-0.20018488,21.87735407,67.63
2045-11-01,-7.426499806,26.25097513,3.37
2045-12-01,-15.29494827,18.85865633,0
2046-01-01,-20.84349632,19.55251494,0
2046-02-01,-22.03359573,20.02544574,0
2046-03-01,-20.30972261,23.68640468,0
2046-04-01,-13.92427981,41.5135695,0
2046-05-01,-8.133393665,38.74245724,0.02
2046-06-01,-3.060174036,36.18944016,18.18
2046-07-01,2.150276673,22.52895545,101.73
2046-08-01,5.956193027,17.07076621,176.39
2046-09-01,5.564434687,11.54216069,171.81
2046-10-01,0.399326059,14.0187576,66.69
2046-11-01,-6.012438303,15.10189883,5.99
2046-12-01,-13.96508296,18.75537495,0
2047-01-01,-19.8437809,22.78461046,0
2047-02-01,-20.68449903,27.0491796,0
2047-03-01,-20.46216347,25.17318536,0
2047-04-01,-13.87770959,50.00526043,0
2047-05-01,-7.806118503,45.14474625,0.02
2047-06-01,-3.12877561,31.72027552,24.3
2047-07-01,1.533570403,28.28112955,86.87
2047-08-01,5.899451477,15.6698153,167.78
2047-09-01,5.2410491,13.53776881,170.21
2047-10-01,0.311532746,17.15763415,88.31
2047-11-01,-6.817949808,16.18850025,4.32
2047-12-01,-13.89101139,16.67231537,0
2048-01-01,-18.9686475,20.30228896,0
2048-02-01,-21.37913306,24.83106812,0
2048-03-01,-19.94294171,27.28114836,0
2048-04-01,-14.06671075,45.34901964,0
2048-05-01,-7.808629107,48.79766176,0.07
2048-06-01,-2.614880723,29.14189173,18.42
2048-07-01,2.0906059,22.60954734,96.57
2048-08-01,5.959339197,14.89134368,171.54
2048-09-01,5.464013775,12.19864242,167.95
2048-10-01,0.561781701,16.73044185,80.14
2048-11-01,-6.579286465,16.8683009,3.67
2048-12-01,-13.60283758,28.41014142,0
2049-01-01,-20.6966162,19.75343042,0
2049-02-01,-21.79497516,17.15566732,0
2049-03-01,-18.72993052,28.02222674,0
2049-04-01,-13.17333341,41.2593812,0
2049-05-01,-7.519188185,50.05083052,0.04
2049-06-01,-2.278515496,45.96625715,33.38
2049-07-01,1.836248231,23.31571386,87.97
2049-08-01,5.749092439,13.35701835,170.38
2049-09-01,5.376279831,12.4425804,169.6
2049-10-01,0.452156812,22.977346,87.79
2049-11-01,-6.230180395,21.92626028,5.5
2049-12-01,-12.63320279,21.67058847,0
2050-01-01,-19.23290892,20.40795317,0
2050-02-01,-20.66830738,22.90714205,0
2050-03-01,-18.69257116,30.96242674,0
2050-04-01,-13.65053674,43.96837245,0
2050-05-01,-8.047985548,43.42960871,0.31
2050-06-01,-3.101817062,33.67956574,14.49
2050-07-01,1.917503506,29.70671454,104.84
2050-08-01,5.5571257,17.95104271,164.34
2050-09-01,5.262751038,13.38080727,162.57
2050-10-01,0.709882227,23.87118976,75.02
2050-11-01,-6.834283492,21.93173627,3.31
2050-12-01,-14.52417468,19.01778987,0
2051-01-01,-19.44760354,21.80008073,0
2051-02-01,-21.82598407,22.55217488,0
2051-03-01,-20.17629414,30.63292123,0
2051-04-01,-13.37975792,37.84755285,0
2051-05-01,-8.054961802,43.74393705,0.02
2051-06-01,-2.755744886,38.47512124,20.48
2051-07-01,2.400732031,19.24384959,110.51
2051-08-01,5.761252543,12.77415966,162.01
2051-09-01,5.319916404,11.19649292,155.99
2051-10-01,0.382345614,15.2241851,64.59
2051-11-01,-6.467248654,17.20372694,4.84
2051-12-01,-12.66394843,19.05246131,0
2052-01-01,-18.94668311,19.51325401,0
2052-02-01,-20.57342343,22.62474155,0
2052-03-01,-19.26638551,33.89123915,0
2052-04-01,-13.90563314,40.31925748,0
2052-05-01,-8.400543329,43.34739425,0.01
2052-06-01,-2.396573943,33.5335477,34.01
2052-07-01,2.363357218,27.68417223,90.79
2052-08-01,6.186123361,13.86497617,163.45
2052-09-01,5.470206118,14.06696923,166.01
2052-10-01,0.318487301,13.91561124,63.35
2052-11-01,-6.709066692,29.01454891,5.65
2052-12-01,-14.81734132,18.84208192,0
2053-01-01,-20.25708137,20.24644051,0
2053-02-01,-21.58634136,25.32053789,0
2053-03-01,-19.48840995,31.35404721,0
2053-04-01,-13.79919833,44.65437632,0
2053-05-01,-8.53431648,48.61157384,0.01
2053-06-01,-2.843575728,30.34496445,30.61
2053-07-01,2.557599067,23.73331264,110.11
2053-08-01,6.057265685,14.98103268,167.37
2053-09-01,5.782943963,15.81698031,176.42
2053-10-01,0.559683165,17.53510953,76.23
2053-11-01,-6.842432868,23.47693715,3.8
2053-12-01,-14.18109183,25.22022106,0
2054-01-01,-19.67130076,19.9419735,0
2054-02-01,-21.64272377,20.7550179,0
2054-03-01,-18.12211355,35.64047772,0
2054-04-01,-13.78537982,51.99372305,0
2054-05-01,-8.633649448,44.71643718,0.01
2054-06-01,-3.235674374,45.16957833,15.75
2054-07-01,1.560774815,23.98657242,93.15
2054-08-01,5.870279434,15.95239348,173.43
2054-09-01,5.718832207,14.65280411,173.49
2054-10-01,0.692654219,11.43136814,82.6
2054-11-01,-5.226277893,20.60831596,12.08
2054-12-01,-13.22562635,18.44793154,0.01
2055-01-01,-19.76727347,20.46114243,0
2055-02-01,-21.67883792,23.96249444,0
2055-03-01,-19.22392251,30.04616323,0
2055-04-01,-14.0202072,36.94957703,0
2055-05-01,-7.4745957,50.06451332,4.68
2055-06-01,-1.776492032,34.0743426,36.29
2055-07-01,2.646816719,20.40420776,111.81
2055-08-01,6.253394169,16.08928303,177.54
2055-09-01,5.838613666,9.953695817,168.12
2055-10-01,0.430723849,27.02309106,74.81
2055-11-01,-6.506328511,17.53479317,4.19
2055-12-01,-13.64919747,19.23258381,0
2056-01-01,-19.75621104,15.73142588,0
2056-02-01,-20.65771549,25.20346257,0
2056-03-01,-18.49068608,28.23595243,0
2056-04-01,-14.98373098,41.44009211,0
2056-05-01,-8.157702248,49.94359672,1.98
2056-06-01,-2.852049038,32.03757398,23.52
2056-07-01,2.104877722,27.25332952,97.81
2056-08-01,6.446159396,16.30080553,174.59
2056-09-01,5.614362895,13.05931881,167.27
2056-10-01,0.946822745,13.37039027,84.99
2056-11-01,-5.892259534,18.97866986,5.32
2056-12-01,-13.57919644,25.07278048,0
2057-01-01,-19.5372896,23.93662174,0
2057-02-01,-22.04313235,30.75044067,0
2057-03-01,-18.4723451,24.26624356,0
2057-04-01,-13.0414368,51.49983197,0
2057-05-01,-7.70351587,49.00557862,0.02
2057-06-01,-2.538797858,32.24411218,27.68
2057-07-01,2.959044488,23.90697878,114.57
2057-08-01,6.309385617,11.95932856,173.95
2057-09-01,5.654998612,11.55519809,167.73
2057-10-01,0.621410441,15.6474261,71.39
2057-11-01,-6.330559224,23.82968753,4.13
2057-12-01,-13.86849993,22.80035465,0
2058-01-01,-19.97089686,20.90383037,0
2058-02-01,-21.35808191,23.99780649,0
2058-03-01,-18.33562489,29.11458109,0
2058-04-01,-13.01280889,36.7944425,0
2058-05-01,-7.532712421,45.32271069,0.06
2058-06-01,-2.108902426,39.31630095,25
2058-07-01,3.121764225,22.02505572,108.26
2058-08-01,6.614670491,14.76813773,188.01
2058-09-01,6.078665975,13.43352777,177.92
2058-10-01,1.198255616,15.41985412,79.5
2058-11-01,-5.984574559,22.6310293,6.29
2058-12-01,-12.31691297,17.60008934,0
2059-01-01,-18.7272963,23.34132893,0
2059-02-01,-21.06521709,19.66047714,0
2059-03-01,-18.522255,28.81144719,0
2059-04-01,-13.16161027,42.77144486,0
2059-05-01,-8.082264437,54.33867371,0.08
2059-06-01,-3.014653978,31.38242367,25.84
2059-07-01,2.895311009,22.51874377,112.15
2059-08-01,6.918836015,15.04923369,188.74
2059-09-01,6.014202965,11.7031586,182.8
2059-10-01,1.375335664,21.55446658,90.47
2059-11-01,-6.131446847,20.66511539,5.25
2059-12-01,-13.78535674,18.83886948,0
2060-01-01,-19.35415974,20.19205977,0
2060-02-01,-20.71034517,23.08000676,0
2060-03-01,-18.77184707,33.04060643,0
2060-04-01,-13.23753938,46.52207021,0
2060-05-01,-8.318540536,41.63099138,0.01
2060-06-01,-2.124234257,33.72177725,30.87
2060-07-01,2.690635861,31.89301582,119.27
2060-08-01,6.650680006,13.50863447,179.92
2060-09-01,6.095563346,13.33110375,172.31
2060-10-01,0.959099913,15.04438589,83.96
2060-11-01,-5.385479452,18.26414668,7.87
2060-12-01,-13.33457645,29.60739042,0.01
2061-01-01,-19.14607067,15.72179659,0
2061-02-01,-20.47473488,22.87768506,0
2061-03-01,-18.4829229,29.08896491,0
2061-04-01,-12.92249616,36.11166499,0
2061-05-01,-7.266463135,50.5552259,0.2
2061-06-01,-2.196980097,37.56590931,25.56
2061-07-01,3.408478419,20.57386856,116.48
2061-08-01,6.926194459,13.59202828,190.86
2061-09-01,5.959809971,13.91542378,178.1
2061-10-01,1.0867145,13.67950661,80.91
2061-11-01,-5.359615777,13.22567281,8.03
2061-12-01,-12.66212823,21.3153527,0
2062-01-01,-18.99194484,19.91940139,0
2062-02-01,-21.52371228,19.89898292,0
2062-03-01,-17.73845599,36.66734523,0
2062-04-01,-12.81573676,52.1643337,0
2062-05-01,-7.548292145,48.99724063,0.14
2062-06-01,-1.420143165,28.54613739,60.45
2062-07-01,3.658824767,22.69257207,131.52
2062-08-01,6.680418238,18.33408652,186.4
2062-09-01,5.886198933,12.29320045,167.78
2062-10-01,1.360576582,13.28218552,80.39
2062-11-01,-6.044934291,22.6655897,6.76
2062-12-01,-13.5316433,27.36040226,0
2063-01-01,-19.73135715,22.4127769,0
2063-02-01,-20.43130412,25.76546586,0
2063-03-01,-17.37593838,38.64513901,0
2063-04-01,-13.10687132,50.06152867,0
2063-05-01,-6.631879824,44.83235174,0.44
2063-06-01,-2.05280141,42.17483676,36.03
2063-07-01,2.997841693,25.51681766,121.74
2063-08-01,6.330964743,24.41758412,182.96
2063-09-01,6.318730417,11.59328364,186.13
2063-10-01,1.43356308,11.57514997,85.25
2063-11-01,-5.107925762,21.41251279,10.16
2063-12-01,-13.2520343,12.47192476,0.01
2064-01-01,-17.92261124,25.45303722,0
2064-02-01,-20.04278505,25.10270213,0
2064-03-01,-17.56159284,27.39824649,0
2064-04-01,-13.13207921,44.33212068,0
2064-05-01,-6.793195024,41.14738694,0.16
2064-06-01,-2.106512624,35.34755251,27.58
2064-07-01,3.170887788,26.66921498,123.33
2064-08-01,6.952104151,15.85116448,192.61
2064-09-01,6.006807459,10.21361931,179.67
2064-10-01,1.515946424,19.34750046,86.65
2064-11-01,-6.033933643,23.60554559,7.32
2064-12-01,-13.58495559,22.75969429,0
2065-01-01,-19.06772012,21.20120514,0
2065-02-01,-20.95785491,24.64603259,0
2065-03-01,-17.99642384,40.26391035,0
2065-04-01,-14.19685476,44.07245645,0
2065-05-01,-7.159042364,42.08192835,0.52
2065-06-01,-3.174839772,46.94848443,18
2065-07-01,2.279901049,25.44058963,107.18
2065-08-01,6.785138676,12.6306654,188.02
2065-09-01,6.207441199,11.9858031,182.3
2065-10-01,0.777744293,13.61108054,79.01
2065-11-01,-5.709288621,22.54901102,5.75
2065-12-01,-13.12800134,27.81404332,0.01
2066-01-01,-19.25106719,20.2814989,0
2066-02-01,-19.9719506,19.31843596,0
2066-03-01,-17.45585523,36.09084972,0
2066-04-01,-12.61636771,51.50943226,0
2066-05-01,-7.153147483,46.16479406,6.29
2066-06-01,-1.677147633,43.16305505,40.41
2066-07-01,2.940933137,29.8984761,119.23
2066-08-01,6.780065677,17.9843263,186.94
2066-09-01,6.192236108,12.34906359,180.41
2066-10-01,1.641397867,12.47114939,92.67
2066-11-01,-5.052257428,13.95845031,9.08
2066-12-01,-12.99099535,23.42111403,0.02
2067-01-01,-19.03670275,24.3263934,0
2067-02-01,-20.33125174,19.77874707,0
2067-03-01,-18.01069348,31.44023325,0
2067-04-01,-12.11847244,40.82254975,0
2067-05-01,-6.962874782,44.45994749,0.43
2067-06-01,-1.488459781,32.13501417,35.96
2067-07-01,4.122734222,15.41425693,128.03
2067-08-01,7.421920013,15.85943489,206.61
2067-09-01,6.883113855,8.855653972,193.07
2067-10-01,1.74289127,11.92953264,95.4
2067-11-01,-5.652171919,21.37787187,10.21
2067-12-01,-13.65817679,26.6351161,0.01
2068-01-01,-19.66533054,23.979879,0
2068-02-01,-21.10217314,25.01658652,0
2068-03-01,-17.75702301,27.5781331,0
2068-04-01,-12.74997039,48.57441386,0
2068-05-01,-6.932950514,44.4543779,0.65
2068-06-01,-1.765915615,31.77880506,43.91
2068-07-01,3.846087874,22.22241988,133.92
2068-08-01,7.063518792,17.34120597,193.06
2068-09-01,6.18148706,10.70731562,179.27
2068-10-01,1.567196584,13.40869199,96.03
2068-11-01,-5.604881921,19.44024738,6.4
2068-12-01,-11.99495241,16.53948591,0
2069-01-01,-17.89175403,15.75401203,0
2069-02-01,-19.46399097,19.29234782,0
2069-03-01,-17.41094999,38.44232293,0
2069-04-01,-12.10203294,55.34511832,0
2069-05-01,-7.171052802,44.62597109,0.24
2069-06-01,-1.876721385,33.64071608,31.19
2069-07-01,3.484851587,23.3305691,123.17
2069-08-01,7.406925943,13.38805216,198.95
2069-09-01,6.541857034,11.69885595,190
2069-10-01,1.598107892,16.65386449,82.32
2069-11-01,-5.344661226,23.29643603,9.46
2069-12-01,-13.55592453,23.84891857,0.01
2070-01-01,-19.50722799,19.81816412,0
2070-02-01,-20.17892611,19.80395337,0
2070-03-01,-16.86076632,29.87953677,0
2070-04-01,-11.86751643,49.80213835,0
2070-05-01,-6.732825291,51.83090958,0.26
2070-06-01,-1.01480273,33.41930596,41.41
2070-07-01,4.068425438,19.89280826,136.78
2070-08-01,7.253816435,19.41952439,200.35
2070-09-01,6.371150962,14.5719643,185.94
2070-10-01,1.864089334,12.52980755,95.56
2070-11-01,-5.396782689,24.30878955,9.65
2070-12-01,-12.39761486,26.58467456,0
2071-01-01,-18.61912886,20.18774308,0
2071-02-01,-20.15430458,25.27469009,0
2071-03-01,-16.98588256,39.29200385,0
2071-04-01,-11.89201275,46.9141784,0
2071-05-01,-6.9234045,45.54433719,1.81
2071-06-01,-1.482250346,33.4467113,47.28
2071-07-01,4.469275437,23.18433958,139.48
2071-08-01,7.603549908,16.87905766,205.09
2071-09-01,6.964218277,11.02434387,198.07
2071-10-01,1.518513542,18.41405852,89.05
2071-11-01,-5.367198299,20.38734459,7.4
2071-12-01,-11.90341905,20.79789919,0
2072-01-01,-18.20235415,18.40687636,0
2072-02-01,-18.93478452,24.71314072,0
2072-03-01,-17.76464193,30.30404389,0
2072-04-01,-12.50546299,45.02015327,0
2072-05-01,-6.556732608,45.06460986,0.55
2072-06-01,-1.436510548,29.08603126,36.71
2072-07-01,3.99734818,24.56832181,120.38
2072-08-01,7.520671034,14.94796965,196.03
2072-09-01,7.163892928,9.785978274,205.17
2072-10-01,0.880786729,12.93638569,82.47
2072-11-01,-5.640113109,21.8212505,8.09
2072-12-01,-13.41439753,19.52790326,0
2073-01-01,-18.90330397,21.94503698,0
2073-02-01,-19.29232461,28.41238353,0
2073-03-01,-17.18804969,36.18629282,0
2073-04-01,-11.89578356,46.21953356,0
2073-05-01,-6.508274174,48.84869898,0.77
2073-06-01,-1.495308283,39.29867573,44.19
2073-07-01,3.944717042,25.20944772,127.89
2073-08-01,7.023174763,13.02995393,186.28
2073-09-01,6.475199071,13.51436201,188.36
2073-10-01,1.925787726,12.21979715,100.3
2073-11-01,-5.080564817,18.03229025,12.72
2073-12-01,-12.41133332,21.50684117,0.01
2074-01-01,-18.1283011,21.67445146,0
2074-02-01,-19.39474475,27.42718671,0
2074-03-01,-17.64618526,36.59656242,0
2074-04-01,-11.93038892,46.46945874,0
2074-05-01,-5.985444823,43.36725072,2.78
2074-06-01,-0.862215325,38.75168301,56.76
2074-07-01,3.589164208,23.61365563,129.18
2074-08-01,7.472263697,12.24026304,199.14
2074-09-01,6.813338304,17.1891553,194.93
2074-10-01,1.834698057,15.11249582,95.09
2074-11-01,-5.168551052,25.11835168,11.54
2074-12-01,-11.01902403,29.23810375,0.01
2075-01-01,-17.16328827,26.14880658,0
2075-02-01,-18.44441777,28.74162797,0
2075-03-01,-16.98131028,33.76923233,0
2075-04-01,-11.49012198,39.93531882,0
2075-05-01,-5.659725693,44.64236452,3.75
2075-06-01,-0.6907098,29.5242161,51.33
2075-07-01,4.215074661,26.18238967,138.51
2075-08-01,7.629164465,15.30456354,202.89
2075-09-01,7.476252782,11.77398634,213.04
2075-10-01,2.010576899,15.63332093,97.55
2075-11-01,-4.973763865,21.38383558,12.01
2075-12-01,-12.58120213,25.11332343,0.02
2076-01-01,-18.73462726,21.77292257,0
2076-02-01,-19.68199347,23.06765459,0
2076-03-01,-16.803479,35.34316691,0
2076-04-01,-11.31198502,43.6588488,0
2076-05-01,-6.647878537,55.26849492,6.18
2076-06-01,-1.0496729,41.48997113,56.16
2076-07-01,4.622584325,28.53263239,137.07
2076-08-01,7.43662723,14.34761652,196.34
2076-09-01,7.197070462,10.37901709,196.45
2076-10-01,2.067283806,12.32533675,106.96
2076-11-01,-4.122104092,15.60831119,12.55
2076-12-01,-13.30949948,17.17431144,0.03
2077-01-01,-19.18876519,22.44468888,0
2077-02-01,-20.13874373,24.67000075,0
2077-03-01,-17.29487363,42.02555595,0
2077-04-01,-12.70941114,51.49741404,0
2077-05-01,-6.468604001,40.75840638,0.56
2077-06-01,-0.678083358,40.2303541,48.25
2077-07-01,4.457390341,22.40581798,143.34
2077-08-01,7.868738785,21.37925653,211.25
2077-09-01,7.120551077,11.80039852,198.68
2077-10-01,2.388621417,14.25114565,102.63
2077-11-01,-4.690078273,17.18740753,13.45
2077-12-01,-11.51840813,24.81288697,0.02
2078-01-01,-17.814478,16.89394937,0
2078-02-01,-19.14219198,27.38271453,0
2078-03-01,-16.05642713,40.76635095,0
2078-04-01,-12.49360443,51.87495257,0
2078-05-01,-5.585874523,47.53337775,2.42
2078-06-01,-0.667091774,38.3758756,61.54
2078-07-01,4.444360283,19.73531632,136.96
2078-08-01,7.987887816,13.31423597,212.58
2078-09-01,6.924285048,12.53965231,195.19
2078-10-01,1.63958838,18.57858586,95.11
2078-11-01,-5.36556711,16.03446962,8.43
2078-12-01,-12.20269298,18.83590277,0.01
2079-01-01,-18.69568346,17.48908475,0
2079-02-01,-19.09022599,24.22366203,0
2079-03-01,-16.5328734,30.28972112,0
2079-04-01,-11.14541385,47.71017466,0
2079-05-01,-5.612996572,43.00624229,5.79
2079-06-01,-0.090805226,33.08985705,62.87
2079-07-01,4.851183833,23.14433958,151.08
2079-08-01,8.318945961,16.5158021,220.63
2079-09-01,7.28508963,11.53779882,200.28
2079-10-01,2.25973501,15.38304318,98.27
2079-11-01,-4.257653424,17.07202702,13.39
2079-12-01,-11.53797802,25.46485073,0.02
2080-01-01,-18.28498774,21.52552882,0
2080-02-01,-19.32986709,23.40865314,0
2080-03-01,-16.57654743,35.52070969,0
2080-04-01,-11.95955449,52.73521673,0
2080-05-01,-5.886582178,46.10827875,6.15
2080-06-01,-0.24756768,44.32065321,70.44
2080-07-01,4.867660174,23.39357234,158.4
2080-08-01,8.101117696,14.39808876,216.98
2080-09-01,6.967591828,11.79612062,193.75
2080-10-01,1.773985046,22.0875037,90.29
